job_id,time_id,country_id,city_id,company_id,job_title,seniority_level,salary_usd,ai_intensity_score,automation_risk_score
0f7bb36d-5515-4a07-8a29-fb053015f91b,5,3,2,472,Software Engineer,Senior,34397,"0,91","0,26"
37f870f7-7c48-4815-a796-2f1303f12802,7,11,14,473,ML Engineer,Senior,121568,"0,45","0,37"
6ba8cf52-8995-41e4-bc80-b31400e95a02,12,2,11,474,ML Engineer,Junior,51548,"0,05","0,84"
e521fba1-58f0-4c8d-84fd-ea88314a300e,7,13,7,475,Systems Engineer,Executive,114287,"0,66","0,22"
c742e6ec-71b8-4432-8c8c-06563a5e3664,13,10,12,476,Business Analyst,Mid,22857,"0,04","0,62"
fc6e86aa-a36d-4760-a3d4-b3fb88050107,4,32,12,477,ML Engineer,Executive,116867,"0,57","0,19"
d38ade27-4550-4358-96d3-aec967ef5082,10,32,13,292,Systems Engineer,Senior,139395,"0,66","0,29"
aa5ed00e-1553-490b-b0f6-892764ca2ac1,6,30,2,359,Research Scientist,Executive,45882,"0,06","0,79"
c891dc0d-efe8-4d5f-a5cc-a0da63ee32fa,13,13,10,478,Operations Manager,Junior,100789,"0,65","0,34"
6065dc9e-6c0d-43d9-823b-af38ce99d84c,10,20,11,479,Policy Analyst,Lead,54259,"0,83","0,23"
9110c2a9-ea9f-4300-a44b-82e12c400b81,16,13,13,480,ML Engineer,Mid,77075,"0,12","0,83"
d8ba12de-ac30-4eb0-85cb-f6d8f5b94a39,16,12,7,278,Policy Analyst,Junior,139316,"0,5","0,13"
ad716f69-d9cf-486e-a2aa-bc72e10ddd67,11,3,3,481,Research Scientist,Executive,30495,"0,04","0,66"
8aa4365c-6970-4678-9756-109ccddb6c98,1,43,6,313,Systems Engineer,Intern,66216,"0,06","0,69"
ec45e41e-6bd8-4371-8b6d-3f20060a4410,1,34,10,407,Research Scientist,Senior,30686,"0,74","0,12"
275c24d8-bd9d-465a-b47c-4298b0c25869,15,13,12,482,Systems Engineer,Junior,67568,"0,07","0,64"
a703f2c6-f61f-4988-874c-8a356c400357,1,16,12,483,Operations Manager,Executive,19912,"0,14","0,86"
23ad67db-9137-49ce-97dd-a1f1f1e94f69,1,15,11,484,Policy Analyst,Mid,21966,0,"0,72"
dc0e2d42-4e51-4388-b456-1cb5cd1b536d,10,12,4,485,Research Scientist,Executive,94294,"0,11","0,76"
f163cbd4-0221-4d36-8acc-d899c0304a22,2,9,13,486,Research Scientist,Senior,25209,"0,14","0,61"
80204050-b824-46b9-9e4d-3b4b34c8f453,13,43,12,487,ML Engineer,Junior,71269,"0,04","0,87"
b0a7f886-d53b-441b-8bdc-b5b6dc880f6e,9,12,8,74,Data Scientist,Junior,62734,"0,13","0,9"
a5220101-cab6-40a8-9765-717743855892,5,31,13,390,AI Researcher,Intern,36205,"0,12","0,75"
42abc4b8-8a4f-487b-98c9-6caa64c765af,1,10,1,76,Business Analyst,Intern,23907,0,"0,89"
01939022-afd9-4e08-a035-263bb7e4d059,8,21,9,488,Business Analyst,Mid,51787,0,"0,74"
5ac3b950-9501-4f66-ac40-966832311bd9,2,9,9,489,Data Scientist,Lead,34936,"0,58","0,37"
a6db6f7a-8181-4d18-b2e0-6b983f05ec76,9,6,4,442,Operations Manager,Senior,41531,"0,08","0,86"
3d4bd451-d4ed-443c-903e-96c37ea3f104,3,31,12,490,Research Scientist,Intern,31604,"0,16","0,82"
7a7e6238-b4ea-4788-9ba2-286df4c32445,1,10,4,348,AI Researcher,Junior,25390,"0,13","0,61"
114e5b67-91de-416a-959d-bb6e95307bec,11,9,5,491,ML Engineer,Mid,39867,"0,54","0,3"
ce244010-ce9d-42f6-a0dc-56d7eb4fd199,9,12,1,492,ML Engineer,Mid,61174,"0,19","0,74"
4d4ce43f-df21-4b6a-92d4-ba36f0ae8c64,4,11,5,493,Policy Analyst,Junior,73358,"0,15","0,77"
de924b23-faa1-4219-8a47-2395e70dc816,4,38,3,494,Operations Manager,Mid,17431,"0,04","0,72"
31907e66-a137-435f-a387-d92ab5898a13,9,43,1,495,ML Engineer,Senior,71773,"0,76","0,35"
be913d77-70d9-463e-b8c3-a5546aa5c3fd,12,21,6,496,ML Engineer,Intern,51928,"0,02","0,8"
19fdfa25-8977-4180-88a6-d82fbd5c3ae7,11,28,3,497,Software Engineer,Mid,123372,"0,53","0,31"
2627c882-665c-446a-b957-84b0e2d4c4a7,15,1,7,498,Research Scientist,Lead,37391,"0,04","0,9"
8b6d5ef3-d606-41e7-8b45-c3101f2b4c0e,8,5,14,366,AI Researcher,Lead,57036,"0,11","0,84"
b1aedfb9-063c-438b-9712-4ed1eb667240,14,44,14,499,AI Researcher,Lead,39253,"0,05","0,74"
54ad926f-609c-40a2-b12b-efb1acafb188,6,3,10,307,Business Analyst,Executive,25212,"0,14","0,75"
a9e3c2cc-1e24-48a2-ab1d-42d2224c477a,10,20,14,500,ML Engineer,Executive,56603,"0,78","0,28"
a0732a0c-0dce-46d6-a258-8ad2ed2be6ee,6,30,12,38,AI Researcher,Senior,48609,"0,03","0,67"
3722711e-ba3c-4ba0-b94e-ce60990102b6,7,31,13,500,Product Manager,Mid,37772,"0,04","0,72"
0dbbdef3-d4f1-43d9-8c4a-7146f50d5de5,4,15,2,501,Business Analyst,Lead,19744,"0,11","0,67"
79aa7786-2b62-46d0-90fb-c7096eba6ff8,12,20,14,502,Business Analyst,Lead,33399,"0,01","0,64"
315b126e-c791-4d15-a8b0-8683805cecc3,10,44,14,437,Research Scientist,Intern,43200,"0,18","0,76"
c0b63fb2-af43-4399-a69c-5dc4fe499e61,6,4,4,303,Operations Manager,Junior,98699,"0,45","0,31"
d0fe9b8a-3f38-4045-9bc8-51c027e76d8f,9,37,4,503,Data Scientist,Lead,60721,"0,05","0,7"
29b4673a-47c5-4bff-b935-a0b0355de8cc,12,17,10,504,ML Engineer,Lead,78508,"0,01","0,86"
b8a50362-c39f-4c1e-8f09-e553c0ee1f20,2,36,4,200,Business Analyst,Intern,71527,"0,09","0,87"
33b80c1d-a55b-46df-9754-646c89729da7,16,14,10,505,AI Researcher,Senior,89512,"0,19","0,67"
7cbd0998-41dd-444f-b6cf-8b3e2efb1193,9,8,6,506,Operations Manager,Junior,37341,"0,14","0,79"
23f04544-b4d8-4f5b-8ace-10f658b125d7,13,24,12,507,AI Researcher,Intern,44759,"0,06","0,83"
583e331f-97e3-4e0c-b4e4-2d5ef9b4d6e6,8,11,12,79,Data Scientist,Junior,57960,"0,19","0,86"
64d614f9-9f57-403e-84a5-fa78d149a908,11,20,9,508,ML Engineer,Senior,64784,"0,91","0,38"
987595ff-7532-4a5a-94fd-3dd34aaf426d,1,35,6,509,Systems Engineer,Senior,21046,"0,18","0,8"
8da0577c-ee09-44b1-8e39-7225d6c0a185,16,17,10,510,Business Analyst,Lead,151316,"0,49","0,26"
1727ad9c-f0ea-4f8d-aa8a-1c53991d05f3,11,8,1,390,Systems Engineer,Lead,62767,"0,66","0,22"
823e1a74-c251-422d-84d6-d5afa177baac,13,34,14,511,Systems Engineer,Junior,36905,"0,92","0,16"
62fd6431-d43a-4842-a8b1-366b8730a8ee,16,24,5,512,Product Manager,Mid,51708,"0,93","0,22"
aec25da1-6ad9-47d3-81d6-11ff584ea27d,8,17,13,80,Research Scientist,Senior,88037,"0,71","0,37"
6b360c25-2c03-4552-b26e-e59f36823827,14,22,10,513,Systems Engineer,Executive,53649,"0,89","0,34"
4692560a-6f3c-403a-ac2b-c48b98f8cb15,16,5,13,514,Operations Manager,Lead,110321,"0,47","0,31"
b90cdfa8-9e2c-401e-8bb9-4bcba2e8dae0,7,44,13,463,Research Scientist,Junior,66142,"0,64","0,16"
cff222fe-838e-4928-b294-08b0707e715d,8,44,12,515,Business Analyst,Intern,37938,"0,58","0,21"
9d6afd08-d37a-4666-87be-7830f8016691,15,21,10,516,AI Researcher,Intern,53113,"0,03","0,79"
96796828-94b7-435a-9376-f034dd53eb18,2,5,9,517,Product Manager,Intern,71427,"0,16","0,65"
c4759027-ea8d-4a2d-8442-59c8a408a977,3,18,9,518,Product Manager,Mid,61944,"0,19","0,84"
182f326a-a5e1-479e-819d-6d3d0dc399f9,6,17,11,519,Policy Analyst,Intern,73022,"0,09","0,83"
a9e7e560-aad6-4384-8636-65d48341e323,5,31,2,520,Operations Manager,Mid,61988,"0,87","0,2"
85661ba7-92e2-42eb-8dd3-db7925369549,4,1,4,521,ML Engineer,Lead,60867,"0,83","0,1"
0d324c3a-fc21-495f-8cf9-68620e29c4a6,9,18,5,489,AI Researcher,Executive,55013,"0,05","0,7"
1b3896e6-d4a4-49b1-9940-b5695ce43a03,9,41,4,488,ML Engineer,Mid,65039,"0,18","0,64"
fde4baa6-1e47-4f61-854b-96bce5be8e48,7,43,4,522,Data Scientist,Intern,72728,"0,11","0,68"
fbf508c0-3d9b-4e4e-b59c-782413fa53a1,14,3,5,523,Research Scientist,Junior,35792,"0,85","0,25"
2c7ca8cf-5026-4d3c-b680-b56381fcbd29,16,5,3,40,Research Scientist,Junior,121484,"0,61","0,21"
895e8453-0013-4525-8c09-7962fce852f3,12,15,13,524,Systems Engineer,Junior,22122,"0,17","0,66"
2d864835-dea1-4473-9876-73d36153e487,11,4,5,161,Product Manager,Executive,126129,"0,57","0,28"
3630a865-648c-4d30-a52f-f4f1f8f6ee85,3,28,6,525,AI Researcher,Junior,67506,"0,18","0,74"
b73d60ce-01db-4850-8956-b461f12d3fa0,13,24,12,60,Operations Manager,Senior,36913,"0,03","0,74"
dbbb7d10-3eae-43eb-ba87-a8acc93bece2,12,34,2,526,Research Scientist,Lead,16089,"0,1","0,7"
53f3221f-8460-47cb-b965-40174b08da5e,5,43,11,527,Systems Engineer,Lead,99530,"0,41","0,12"
894336b8-9c4e-491e-a4ed-a4580ae92633,16,43,11,528,Product Manager,Executive,60711,"0,06","0,7"
02a1b9c0-b86a-49d3-b40d-e1a46d9071c2,10,17,11,529,ML Engineer,Junior,89212,"0,01","0,81"
d49c7054-0e24-49c9-8aa3-d698a0bed4ab,9,29,3,530,AI Researcher,Senior,21486,"0,1","0,79"
895cd1c7-f1cc-4e4f-8810-4e3449660d4a,6,32,9,531,Data Scientist,Executive,112281,"0,68","0,3"
7563d1e9-db8d-4ad9-9564-4b51b1e8920c,14,24,9,532,Policy Analyst,Mid,43838,"0,1","0,65"
9a11079e-1ff1-483a-a916-a38bcb4c1c15,16,30,4,533,Research Scientist,Mid,61370,"0,61","0,16"
22fad2c3-81a0-486d-93f9-8968f021993c,12,27,3,98,Operations Manager,Lead,79382,"0,04","0,7"
42e699e7-784d-46dc-ab26-06816675f5de,12,27,8,337,Software Engineer,Mid,62849,"0,11","0,66"
8ebdd1b0-53f6-4656-b5f2-bd38402ed789,12,42,6,406,Software Engineer,Executive,27995,"0,53","0,27"
215c51a7-6488-4914-a3cc-e9892102fee3,7,27,12,534,Business Analyst,Intern,154995,"0,76","0,31"
b6ed9d66-e645-47c0-b9f7-369cf242c04c,6,5,14,535,Product Manager,Executive,65676,"0,12","0,65"
6afb3917-d696-4ccc-ad8b-61d5ff99407b,7,36,9,536,Research Scientist,Mid,115035,"0,76","0,3"
ab1ef744-8b0a-4b92-99d3-df10779c71c2,15,6,8,537,Software Engineer,Mid,60372,"0,4","0,15"
fd8ad70f-34c6-4f90-a378-74012812d683,16,20,1,538,Systems Engineer,Mid,56696,"0,18","0,75"
3e4c7f5a-6c2e-4e07-ad7b-55944cff39c2,3,2,8,539,Research Scientist,Lead,87501,"0,62","0,22"
82fb2fbd-7641-4390-9696-e3fee09fde90,5,37,5,540,AI Researcher,Executive,94841,"0,42","0,24"
0ab5a734-90aa-4f66-8d12-a4c70b3e60e3,13,24,10,541,Software Engineer,Lead,35683,"0,17","0,6"
7c846c02-10fa-4d27-9c4a-4e33dc0f52b9,15,7,3,542,Software Engineer,Junior,60280,"0,09","0,78"
6d13f855-32e1-48a6-b189-eab4da0f6f02,6,43,1,543,ML Engineer,Executive,59495,"0,05","0,87"
9793ca47-3ba0-4eb2-81b7-cfeec0645686,14,17,1,76,Operations Manager,Senior,91320,"0,01","0,62"
f5c5d25a-a3fb-4e71-aebf-bad96a75a192,16,4,6,544,Data Scientist,Mid,105533,"0,72","0,16"
2a65c477-cd3b-4dc3-8334-38a62f760cb5,10,11,11,545,ML Engineer,Senior,90009,"0,17","0,74"
677457a0-d846-4b83-917f-38684c5e7248,2,11,3,20,Systems Engineer,Intern,68590,"0,07","0,62"
ace789cd-2bfd-4c01-b5f0-37ce34930726,7,22,1,179,Data Scientist,Mid,45116,"0,06","0,61"
ccc88eaf-7103-4d85-a2b9-8aca8654595f,11,29,14,546,Business Analyst,Mid,40474,"0,45","0,26"
462406c3-d767-4657-a565-06e267289ec1,10,16,4,204,AI Researcher,Executive,21240,"0,08","0,8"
06387329-f8b3-4433-a40b-7e2ef3a34c6a,10,18,2,547,Operations Manager,Executive,72482,"0,13","0,84"
c87a5f2c-1a43-4f2a-a394-c5efb617b15d,5,2,13,548,Business Analyst,Intern,109218,"0,65","0,18"
667c1c74-904f-404a-be94-6230f739a087,14,18,12,549,Data Scientist,Executive,80960,"0,06","0,84"
3d1000f5-abe4-4941-afb5-16eada984142,6,37,10,550,AI Researcher,Junior,56266,"0,11","0,85"
c2c14ce8-420f-4fc8-ba76-8128e14ceec5,15,37,8,521,Data Scientist,Junior,53837,"0,04","0,65"
54293d99-c003-41bb-bf19-0ff9651c419c,16,5,14,551,Policy Analyst,Mid,66924,"0,15","0,66"
5fe06ab3-8c85-4c74-888c-ec01db4332a5,9,15,6,380,Research Scientist,Senior,20018,"0,04","0,67"
712d9095-735c-430b-b869-b96aab339945,14,26,8,552,Business Analyst,Senior,82129,"0,14","0,68"
3450b380-33b4-4ea0-ac15-eadfbd515ce1,6,9,7,553,ML Engineer,Junior,38270,"0,44","0,19"
370d74e4-898b-4938-a5b6-66b6ecb962cc,11,23,4,554,ML Engineer,Junior,113360,"0,83","0,26"
a632a348-a97b-4f38-ad88-5b9b93238bb7,8,11,2,555,AI Researcher,Senior,73910,"0,09","0,78"
88a3432f-8cdc-40d8-aaae-8e07980d06c0,4,6,3,556,Research Scientist,Lead,41287,"0,16","0,76"
9e991d17-85c8-4dad-abca-f4b7bfb16e94,14,42,8,557,Systems Engineer,Executive,23049,"0,08","0,69"
b5bd63db-dc63-4d9e-b06d-c343947c2e17,16,32,1,233,Data Scientist,Mid,120429,"0,63","0,37"
b1eeba87-c947-488c-9e87-f470ddf09a41,11,24,8,57,Operations Manager,Senior,64756,"0,48","0,11"
d4df1262-208e-49b8-94d1-c345aed68206,15,17,5,4,Systems Engineer,Mid,80107,"0,1","0,82"
41780f74-ba4f-48c1-a14f-1cc7000ab2df,6,37,7,558,Policy Analyst,Lead,54955,"0,19","0,73"
3138ffec-5aea-4b48-8716-8611366cb3d5,16,20,7,198,Policy Analyst,Junior,79091,"0,87","0,27"
45dfe1ab-57ca-4105-892f-007b9a9cae97,10,21,11,559,Policy Analyst,Lead,98087,"0,71","0,39"
cbdeae41-6b98-426d-9dfc-6c9cfdbab188,11,34,9,560,Software Engineer,Mid,25363,"0,01","0,72"
ec80dd78-fb46-4543-97d6-54f0ce960f0a,10,28,1,561,Data Scientist,Junior,71903,"0,07","0,86"
90ff574e-b79a-4ce8-b2ac-34290064b9b6,14,23,9,543,Systems Engineer,Senior,128354,"0,45","0,11"
cf85193a-e057-467d-b769-3bb4ace39c71,16,18,9,562,ML Engineer,Executive,74876,"0,14","0,81"
708f2a91-6500-44c1-9e62-d5416a1a43eb,3,21,10,563,Business Analyst,Mid,91896,"0,43","0,4"
a133f80f-7e1c-4bdd-a379-615d0b2dd1fd,11,43,7,218,Systems Engineer,Executive,111887,"0,43","0,22"
b6d8af6f-74ef-450b-9334-3b51deeeb646,2,41,12,106,Data Scientist,Intern,99611,"0,53","0,37"
455b2826-0a66-4434-8bb7-0753d55561ac,4,34,8,564,Operations Manager,Executive,20333,"0,08","0,88"
8d0b1d9a-83e1-4734-9bb1-a1363995445e,7,6,13,6,Business Analyst,Intern,71216,"0,57","0,17"
e2f409e5-00f7-445e-9e80-68531647e8fe,9,13,4,565,Operations Manager,Lead,56844,"0,11","0,89"
11aee4b4-9c5c-4f89-93be-902d413ac1d0,2,26,14,438,Systems Engineer,Junior,78717,"0,41","0,18"
bbaf8512-ae7e-4c4e-aacf-47715208bb90,4,1,10,566,Product Manager,Intern,42379,"0,01","0,68"
381afabe-7933-4962-b72e-3669b74a17a6,2,30,4,567,ML Engineer,Junior,34432,"0,05","0,84"
81d0d91e-6f56-4fd6-aae5-49cecebc2959,7,10,12,568,Policy Analyst,Senior,42112,"0,75","0,12"
ec0dfefc-4f6b-48d9-9aa9-a7a344114447,14,9,1,569,Operations Manager,Senior,25125,0,"0,64"
408c02a8-c71d-41e1-88ff-97452b54eb05,15,2,6,314,Software Engineer,Lead,57703,"0,2","0,9"
5a292da4-da9a-4798-86bb-2812a0c4e640,13,27,1,570,Product Manager,Intern,93809,"0,19","0,71"
89453ae9-0a50-4b15-bfc6-f66f6b2c10f0,9,7,3,571,Systems Engineer,Intern,59460,"0,11","0,63"
707e8b20-9d80-4a01-bab8-2223569aea19,8,6,8,247,ML Engineer,Junior,32359,"0,02","0,87"
f912497e-bae2-449f-bf18-6a61e793b206,7,4,8,572,AI Researcher,Lead,89150,"0,12","0,75"
b169bc75-f7f8-47e2-96cf-f6d9ac4066f4,6,21,14,573,ML Engineer,Executive,78422,"0,51","0,16"
85047ee7-538b-4cfe-8718-63588a913697,3,28,1,574,Operations Manager,Junior,69129,"0,13","0,6"
e3403b7b-5712-4032-8466-465f3747d987,3,37,11,575,Data Scientist,Mid,61935,"0,04","0,67"
a004f96a-24ea-407f-bb63-b0476a15442b,10,22,1,107,Business Analyst,Executive,57645,"0,5","0,33"
b14bc7f9-a21c-4a38-8f41-9b065fcd5429,11,43,5,576,Business Analyst,Executive,66723,0,"0,67"
d7721ff3-7012-424c-8e52-88260a2531e2,9,13,7,577,Policy Analyst,Intern,53827,"0,05","0,88"
c504c0fd-75e6-401c-9118-a693d2a924a7,2,19,3,578,Systems Engineer,Senior,36528,"0,08","0,66"
0fbadc18-8709-4661-a740-f289994b251c,13,19,8,579,AI Researcher,Senior,41219,"0,11","0,87"
50d44958-0f80-489d-a204-963ca5b7c055,3,38,14,12,Software Engineer,Mid,23904,"0,05","0,9"
0115ccb1-354d-464b-955b-d6253d64ecb5,8,11,7,39,Product Manager,Intern,70884,"0,13","0,85"
19d2b3fc-02a9-4ac5-9e2c-d9d917c332c0,16,29,9,580,AI Researcher,Junior,36092,"0,77","0,17"
1fde9d76-08fb-4222-846e-2cc2f3a00469,15,41,1,226,Systems Engineer,Intern,61468,"0,18","0,65"
3a8528d6-1ad0-4dbc-9f91-e6b433be7daf,3,20,12,51,ML Engineer,Lead,43774,"0,09","0,81"
e35037a4-4182-4f35-b460-891bebe0e6db,3,29,1,581,AI Researcher,Executive,23850,"0,08","0,86"
48a756f5-37cd-4cc2-925b-fd014b9782b4,2,41,1,582,Product Manager,Lead,59700,"0,05","0,76"
b33e0711-95a0-47cb-b466-a605c826ed79,7,41,1,583,ML Engineer,Executive,114740,"0,48","0,29"
49256fde-4009-4207-9847-5bb7e07747e3,13,32,4,584,Product Manager,Mid,138241,"0,45","0,21"
e2f4dfc7-088e-4e7b-b100-c2b7d2d5b15b,11,11,2,316,Data Scientist,Lead,142369,"0,5","0,34"
0a02c623-140a-4aab-b007-69c42ee0b563,14,25,8,104,Business Analyst,Lead,24155,"0,1","0,77"
97aff7e2-dc78-4e20-9b17-04a951db40b4,8,13,2,585,ML Engineer,Intern,58385,"0,05","0,74"
da80282d-84fd-488d-bdbe-7ed357e95a4e,12,11,8,586,AI Researcher,Lead,65925,"0,13","0,86"
a6d4b794-50ee-441b-a49f-8e30a185dc6e,10,39,8,587,Product Manager,Executive,81470,"0,13","0,65"
e56ee73c-4a94-4b68-a01a-0cb8bce7e9bd,5,26,4,588,Product Manager,Lead,70101,"0,07","0,66"
a0ef00a1-747e-4464-91f2-ad164359d829,7,26,10,589,ML Engineer,Senior,102803,"0,8","0,25"
4145ad79-137d-4ce9-a7e9-019ea20790ec,3,43,12,590,AI Researcher,Junior,53589,"0,16","0,78"
4b1136b3-6296-42ce-8cee-4e7b74a36ee9,8,8,2,591,Systems Engineer,Intern,32783,"0,13","0,72"
ea1a6acc-b42b-407c-a210-8215b60b9aef,7,6,9,592,Systems Engineer,Intern,44050,0,"0,9"
e50e39b3-46b7-4dd1-89db-2404f1d9b560,11,10,13,593,Product Manager,Lead,33005,"0,12","0,88"
770d0fc8-ee30-4d83-8147-a6bcd2df2ae8,15,12,4,365,ML Engineer,Executive,70368,"0,08","0,78"
03c66d53-c183-423d-8992-7e13a2488214,13,21,2,207,AI Researcher,Senior,91985,"0,47","0,11"
33e0dedc-f6e3-49ca-9e87-647b9a2fad38,8,13,7,594,ML Engineer,Executive,54790,"0,04","0,63"
65cf0d54-0c52-49c1-ad62-a922898b1541,7,9,10,595,Business Analyst,Executive,38748,"0,74","0,29"
87838988-4934-436e-9f1b-5148643b0107,3,12,3,596,AI Researcher,Executive,86196,"0,17","0,76"
335525eb-74b5-41cb-be4d-17eb35e113ec,8,17,9,477,Research Scientist,Junior,62687,"0,12","0,77"
ed82dfbf-6003-4bea-9b2a-00f7de5c1a23,10,24,13,597,Data Scientist,Lead,39663,"0,12","0,64"
434101a7-1044-4680-9751-61ed85b32cba,7,43,14,598,Systems Engineer,Intern,83375,"0,74","0,15"
78b154ba-64c4-4914-b2f8-4cc3d8a548ad,14,16,1,599,Product Manager,Intern,37510,"0,86","0,37"
3ad98d4e-a6af-4d02-b90c-de7ab94e7430,5,8,14,600,Policy Analyst,Mid,66278,"0,41","0,3"
de6a9643-a728-4a59-ae06-f43a9601db63,10,4,8,18,Policy Analyst,Senior,65443,"0,01","0,74"
206f45c6-7b5f-43f3-adae-9cbc5c9181ce,13,20,14,224,Data Scientist,Senior,39439,"0,08","0,62"
b822fa53-71b3-4021-a662-e9b01ef4c10a,14,41,12,601,ML Engineer,Lead,96912,"0,61","0,37"
d78b898f-80d8-47d0-b974-7638fe4484c8,2,13,2,393,AI Researcher,Mid,81433,"0,51","0,39"
051b4552-5f24-4511-a4e6-6c5c64e78f14,2,8,8,489,Software Engineer,Executive,57129,"0,66","0,21"
e782d51f-4195-4a0d-b7ae-c114bd4cbeb6,5,32,6,541,Operations Manager,Lead,153069,"0,55","0,16"
227b7a0e-60f7-43aa-a4fc-c12d85a7ef67,9,33,1,602,Policy Analyst,Senior,71122,"0,18","0,85"
acb99c72-d211-4b37-a64d-837780451a23,7,19,13,450,Operations Manager,Executive,67065,"0,7","0,2"
2b1007fd-c50e-44d5-9875-a5b7808c9091,4,25,8,603,ML Engineer,Intern,18004,"0,08","0,65"
e5d0a42d-eb85-4e9d-9611-6a0f5f13f8a9,9,28,13,200,AI Researcher,Senior,55281,"0,11","0,74"
c000a38b-24a2-4d70-a28c-ffc5a5a1844f,7,38,13,484,Business Analyst,Mid,23504,"0,13","0,85"
60aff992-5b8b-45f1-af15-07da6331f2d3,5,4,12,604,Research Scientist,Lead,110142,"0,65","0,28"
9f4992c7-0b9f-4c05-b92e-3ecbcaf000bb,4,40,2,222,ML Engineer,Executive,38581,"0,04","0,79"
d7242d8f-d67a-44bb-be85-84659ba472f7,13,5,2,605,ML Engineer,Lead,101354,"0,55","0,2"
0f6db421-9aad-4e2b-82cc-41dbab0421b8,4,38,5,571,Systems Engineer,Junior,22157,"0,16","0,88"
c7007d85-c6f5-4d1f-97aa-8afca73cea6f,5,14,5,606,Product Manager,Mid,123893,"0,69","0,17"
01e47891-6c7d-4f37-83bc-e297af44a452,13,9,14,607,Operations Manager,Lead,23614,"0,04","0,64"
a6966075-acaa-48a9-85f9-25d1a5a246dd,9,2,8,26,ML Engineer,Mid,49719,"0,02","0,85"
546d60c7-84f0-4645-98ac-06b34831eab3,12,9,9,5,Operations Manager,Senior,17654,"0,13","0,84"
542124a0-2cea-43aa-8cb7-7c80e279e34a,12,36,10,608,Policy Analyst,Senior,60482,"0,17","0,7"
21491a43-54aa-4390-8bb0-36fd1aad7c24,4,43,12,266,Product Manager,Executive,62605,"0,2","0,79"
88396197-5dc0-4b40-a881-c414a34088d7,12,26,14,609,AI Researcher,Junior,59976,"0,01","0,67"
2f335acb-2840-4f31-9c2c-137b1baa2b9b,11,29,13,610,Operations Manager,Executive,44876,"0,57","0,21"
ac0301d7-3137-48a1-bd3f-9accce9d20db,4,41,1,69,Policy Analyst,Intern,75651,"0,14","0,88"
d6b4e3bd-2a5d-4c4a-944f-19000545c741,10,17,5,611,Data Scientist,Lead,121300,"0,69","0,16"
1badedc3-0c64-40a0-ae86-3f5aadb46a03,11,14,13,612,Systems Engineer,Executive,135054,"0,61","0,2"
51973f53-70e7-466a-86b2-0af898bbc82c,2,6,14,613,Product Manager,Junior,43718,"0,04","0,88"
2f78604a-1005-4f88-a30f-89087c097872,9,3,8,614,Policy Analyst,Mid,23723,"0,03","0,71"
69b370d4-71ef-49e6-9549-98d192b61459,5,34,4,497,ML Engineer,Senior,22725,"0,11","0,84"
43c22992-000c-4cbd-95fd-84b109c017aa,16,38,5,487,ML Engineer,Intern,27154,"0,04","0,64"
93c89dd9-ddaa-442a-bb54-1bd969dc145c,2,11,5,615,AI Researcher,Executive,77140,"0,11","0,87"
8577a7c3-09e8-4c05-9205-2d5d0b34ea2a,3,32,4,616,Operations Manager,Intern,79820,"0,05","0,77"
ca0a91a4-c1f2-4cfd-be14-a83ecfaff811,12,14,7,617,Research Scientist,Senior,66621,"0,06","0,62"
31af747a-6d0f-4402-ad5f-e92d64ad7e79,4,17,11,609,Software Engineer,Lead,82793,"0,02","0,74"
4a9ad1fb-4057-4c9f-a5c9-ddb9b2ef2671,8,33,4,618,AI Researcher,Lead,65934,"0,09","0,88"
1de4aa0b-d689-4c76-9c6f-9e43c5320b0f,12,35,4,619,Software Engineer,Intern,16927,"0,13","0,64"
621b7540-55ff-4ffb-a552-4f8b6fbff048,13,17,7,256,Systems Engineer,Intern,77817,"0,08","0,66"
82535b5e-5d96-4aa2-926e-322562c34eae,15,24,10,563,Business Analyst,Intern,46324,"0,7","0,33"
bf8dd2d3-2b5f-4d35-97d8-c01eac86370b,2,3,12,406,Systems Engineer,Lead,20697,"0,06","0,73"
cc201996-5223-4212-9ced-d562cf64a633,13,11,12,620,AI Researcher,Intern,94097,"0,03","0,6"
165e8e88-3d2d-4bff-a1bf-c8b4d9f4ba4a,7,44,10,621,Systems Engineer,Intern,66187,"0,86","0,35"
ef1d6fdc-443d-4259-b357-a657617c5ae3,3,1,10,622,Policy Analyst,Intern,40044,"0,02","0,63"
a13ae991-acac-4088-b0f2-91749b0e5f35,15,17,11,623,Software Engineer,Intern,65826,"0,04","0,67"
93506a2b-bbcc-4a45-8d84-96b4d3797ba6,3,18,3,615,Operations Manager,Intern,71473,"0,04","0,71"
07debfaa-e341-409b-a741-0a784eb93cc3,16,28,8,624,Data Scientist,Intern,69874,"0,09","0,62"
205799b1-290e-4ab6-817a-07854db6215c,12,21,4,625,Research Scientist,Intern,75229,"0,42","0,17"
2ddfca7d-84b9-43e1-9383-e33d940a43c4,10,11,11,452,Systems Engineer,Senior,82372,"0,11","0,62"
e158490f-47a2-479b-b711-4124103c643d,11,2,14,626,Research Scientist,Senior,91847,"0,58","0,39"
790537cb-67d8-4e8d-9555-82b26b6d448f,16,32,14,627,Policy Analyst,Intern,153397,"0,63","0,3"
930abf28-2517-4a4d-94a7-1504aabcfc8e,10,24,6,478,Software Engineer,Senior,43477,"0,17","0,87"
76e65890-fcf1-408b-8b7a-10ea8c82a42d,2,24,7,628,Systems Engineer,Lead,34234,"0,01","0,63"
